CaseID,Prefix length,Ground truth,Predicted,Confidence,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE 
1494,2,©,©,89.0,1.0,1.0,1.0,3798,19530.332090362852,,15732.332090362852,15732.332090362852
1496,2,©,©,90.0,1.0,1.0,1.0,100671,17501.2889828582,,83169.7110171418,83169.7110171418
1497,2,§,,90.0,0.0,0.0,0.0,0,2577.8583056872567,,2577.8583056872567,2577.8583056872567
1498,2,§,§,64.0,1.0,1.0,1.0,20,43160.07500019596,,43140.07500019596,43140.07500019596
1499,2,ª,§,62.0,0.0,0.0,0.0,3755,39754.47377309106,,35999.47377309106,35999.47377309106
1500,2,§,,67.0,0.0,0.0,0.0,0,67538.21312811352,,67538.21312811352,67538.21312811352
1502,2,ª,§,61.0,0.0,0.0,0.0,374,36379.81650031901,,36005.81650031901,36005.81650031901
1503,2,§,§,63.0,1.0,1.0,1.0,1440,30140.700065930803,,28700.700065930803,28700.700065930803
1504,2,§,§,64.0,1.0,1.0,1.0,1218990,61091.22283922218,,1157898.7771607777,1157898.7771607777
1505,2,§,§,64.0,1.0,1.0,1.0,874,42623.89226437786,,41749.89226437786,41749.89226437786
1508,2,§,§,60.0,1.0,1.0,1.0,2702,50846.29114741803,,48144.29114741803,48144.29114741803
1511,2,§,§,65.0,1.0,1.0,1.0,245,36113.93608831825,,35868.93608831825,35868.93608831825
1512,2,§,§,60.0,1.0,1.0,1.0,518742,41384.798403414796,,477357.2015965852,477357.2015965852
1513,2,©,©,91.0,1.0,1.0,1.0,84775,7974.936032321067,,76800.06396767893,76800.06396767893
1514,2,§,§,61.0,1.0,1.0,1.0,112419,38789.14559544919,,73629.8544045508,73629.8544045508
1515,2,§,§,64.0,1.0,1.0,1.0,1055,36349.43510619594,,35294.43510619594,35294.43510619594
1516,2,¢,©,90.0,0.0,0.0,0.0,601899,17394.437113737476,,584504.5628862625,584504.5628862625
1517,2,§,§,60.0,1.0,1.0,1.0,815,43671.0776667357,,42856.0776667357,42856.0776667357
1518,2,©,©,78.0,1.0,1.0,1.0,232345,137711.345138277,,94633.65486172299,94633.65486172299
1520,2,§,§,63.0,1.0,1.0,1.0,539193,39516.693086429535,,499676.30691357044,499676.30691357044
1521,2,§,§,63.0,1.0,1.0,1.0,12875,31726.37501524633,,18851.37501524633,18851.37501524633
1522,2,§,§,60.0,1.0,1.0,1.0,61995,40773.062888583714,,21221.937111416286,21221.937111416286
1523,2,§,§,63.0,1.0,1.0,1.0,134,57196.81021731675,,57062.81021731675,57062.81021731675
1524,2,§,§,63.0,1.0,1.0,1.0,14,39860.39223225476,,39846.39223225476,39846.39223225476
1526,2,ª,§,63.0,0.0,0.0,0.0,503060,53752.83546975642,,449307.1645302436,449307.1645302436
1527,2,©,©,90.0,1.0,1.0,1.0,49,17549.10974348472,,17500.10974348472,17500.10974348472
1528,2,¢,©,92.0,0.0,0.0,0.0,10,17763.9731728849,,17753.9731728849,17753.9731728849
1529,2,§,§,62.0,1.0,1.0,1.0,10330,39293.576678756144,,28963.576678756144,28963.576678756144
1530,2,©,©,90.0,1.0,1.0,1.0,83917,16092.003373064448,,67824.99662693555,67824.99662693555
1531,2,§,§,65.0,1.0,1.0,1.0,526,33674.69387544075,,33148.69387544075,33148.69387544075
1532,2,§,§,66.0,1.0,1.0,1.0,22,48883.70400033846,,48861.70400033846,48861.70400033846
1533,2,©,§,65.0,0.0,0.0,0.0,346,36074.729727328784,,35728.729727328784,35728.729727328784
1534,2,§,§,69.0,1.0,1.0,1.0,7,53582.156587783174,,53575.156587783174,53575.156587783174
1536,2,§,§,65.0,1.0,1.0,1.0,617193,53466.721746970084,,563726.2782530299,563726.2782530299
1537,2,ª,§,69.0,0.0,0.0,0.0,1607,55138.99639785394,,53531.99639785394,53531.99639785394
1538,2,§,§,65.0,1.0,1.0,1.0,36,40211.260092261706,,40175.260092261706,40175.260092261706
1539,2,ª,§,62.0,0.0,0.0,0.0,7,32838.97139886861,,32831.97139886861,32831.97139886861
1540,2,©,©,89.0,1.0,1.0,1.0,60639,21115.502621166248,,39523.49737883375,39523.49737883375
1541,2,©,©,90.0,1.0,1.0,1.0,523686,16780.2235054683,,506905.7764945317,506905.7764945317
1542,2,§,§,63.0,1.0,1.0,1.0,102,46330.32806355765,,46228.32806355765,46228.32806355765
1545,2,§,§,61.0,1.0,1.0,1.0,31,48817.607889879975,,48786.607889879975,48786.607889879975
1546,2,ª,§,62.0,0.0,0.0,0.0,3545,43515.93676061271,,39970.93676061271,39970.93676061271
1547,2,§,§,59.0,1.0,1.0,1.0,1299,44454.41290231918,,43155.41290231918,43155.41290231918
1548,2,§,§,64.0,1.0,1.0,1.0,15515,46591.20200397073,,31076.202003970728,31076.202003970728
1549,2,§,§,64.0,1.0,1.0,1.0,604196,29143.25881441395,,575052.7411855861,575052.7411855861
1551,2,§,§,65.0,1.0,1.0,1.0,17,51491.09200284792,,51474.09200284792,51474.09200284792
1552,2,§,§,59.0,1.0,1.0,1.0,260654,45342.57290459147,,215311.42709540852,215311.42709540852
1554,2,§,§,62.0,1.0,1.0,1.0,532543,32727.194770816383,,499815.80522918364,499815.80522918364
1555,2,§,§,62.0,1.0,1.0,1.0,4663,39145.96905097317,,34482.96905097317,34482.96905097317
1556,2,§,§,61.0,1.0,1.0,1.0,836,42940.36223893151,,42104.36223893151,42104.36223893151
1557,2,©,©,89.0,1.0,1.0,1.0,1462948,10129.785988082132,,1452818.2140119178,1452818.2140119178
1558,2,§,§,61.0,1.0,1.0,1.0,121,37287.87981995773,,37166.87981995773,37166.87981995773
1559,2,§,§,61.0,1.0,1.0,1.0,22875,42655.672202039226,,19780.672202039226,19780.672202039226
1560,2,§,§,61.0,1.0,1.0,1.0,229,36429.43808217574,,36200.43808217574,36200.43808217574
1561,2,§,§,62.0,1.0,1.0,1.0,948596,38509.33946116032,,910086.6605388396,910086.6605388396
1563,2,§,§,66.0,1.0,1.0,1.0,1141081,47928.41390822768,,1093152.5860917724,1093152.5860917724
1564,2,§,§,61.0,1.0,1.0,1.0,58954,37123.96737447429,,21830.03262552571,21830.03262552571
1565,2,§,§,62.0,1.0,1.0,1.0,163687,33586.24935351965,,130100.75064648036,130100.75064648036
1566,2,§,§,61.0,1.0,1.0,1.0,15701,39304.02647036256,,23603.026470362558,23603.026470362558
1567,2,ª,§,62.0,0.0,0.0,0.0,5296,30946.952558775625,,25650.952558775625,25650.952558775625
1568,2,§,§,63.0,1.0,1.0,1.0,73,32267.372512189555,,32194.372512189555,32194.372512189555
1569,2,§,§,62.0,1.0,1.0,1.0,1634,33242.49678018847,,31608.49678018847,31608.49678018847
1572,2,©,©,89.0,1.0,1.0,1.0,13,18094.856002869234,,18081.856002869234,18081.856002869234
1575,2,ª,§,60.0,0.0,0.0,0.0,82504,41474.71061035249,,41029.28938964751,41029.28938964751
1576,2,§,§,65.0,1.0,1.0,1.0,8,51558.049238990665,,51550.049238990665,51550.049238990665
1578,2,§,§,62.0,1.0,1.0,1.0,111004,35177.1916263637,,75826.8083736363,75826.8083736363
1579,2,§,§,59.0,1.0,1.0,1.0,8,45605.618515981994,,45597.618515981994,45597.618515981994
1581,2,§,§,60.0,1.0,1.0,1.0,60190,41468.26159610397,,18721.73840389603,18721.73840389603
1582,2,§,§,64.0,1.0,1.0,1.0,9314,49123.90778153488,,39809.90778153488,39809.90778153488
1583,2,§,§,71.0,1.0,1.0,1.0,270764,51625.60989167128,,219138.39010832872,219138.39010832872
1584,2,§,§,61.0,1.0,1.0,1.0,1930,35752.89185982362,,33822.89185982362,33822.89185982362
1585,2,§,§,63.0,1.0,1.0,1.0,26,58700.81965237886,,58674.81965237886,58674.81965237886
1586,2,§,§,64.0,1.0,1.0,1.0,710675,47362.36833937375,,663312.6316606263,663312.6316606263
1587,2,ª,§,62.0,0.0,0.0,0.0,1050077,49408.06982895653,,1000668.9301710435,1000668.9301710435
1588,2,§,§,63.0,1.0,1.0,1.0,87258,29792.42186856557,,57465.578131434435,57465.578131434435
1589,2,§,§,75.0,1.0,1.0,1.0,234041,49442.17543452429,,184598.82456547572,184598.82456547572
1590,2,§,§,66.0,1.0,1.0,1.0,253485,61716.16123361373,,191768.83876638627,191768.83876638627
1591,2,§,§,63.0,1.0,1.0,1.0,5828,31864.654829047995,,26036.654829047995,26036.654829047995
1592,2,ª,§,62.0,0.0,0.0,0.0,572,33091.81549941571,,32519.81549941571,32519.81549941571
1593,2,§,§,65.0,1.0,1.0,1.0,927088,70215.37116781468,,856872.6288321853,856872.6288321853
1594,2,§,§,62.0,1.0,1.0,1.0,4,33283.91566848348,,33279.91566848348,33279.91566848348
1595,2,ª,§,64.0,0.0,0.0,0.0,4067,43200.38448204374,,39133.38448204374,39133.38448204374
1596,2,§,§,65.0,1.0,1.0,1.0,248307,51301.61292436654,,197005.38707563345,197005.38707563345
1597,2,§,§,61.0,1.0,1.0,1.0,15,35712.132958366914,,35697.132958366914,35697.132958366914
1598,2,§,§,60.0,1.0,1.0,1.0,9048,40132.13709873297,,31084.137098732972,31084.137098732972
1599,2,§,§,64.0,1.0,1.0,1.0,93921,59700.14658057657,,34220.85341942343,34220.85341942343
1600,2,§,§,63.0,1.0,1.0,1.0,19687,29505.86186896476,,9818.86186896476,9818.86186896476
1601,2,§,§,66.0,1.0,1.0,1.0,30825,48973.176216050626,,18148.176216050626,18148.176216050626
1602,2,§,§,61.0,1.0,1.0,1.0,416124,45847.13284247161,,370276.8671575284,370276.8671575284
1606,2,ª,§,61.0,0.0,0.0,0.0,400,39044.86849572906,,38644.86849572906,38644.86849572906
1607,2,§,§,64.0,1.0,1.0,1.0,626909,39086.83108746705,,587822.168912533,587822.168912533
1608,2,§,§,61.0,1.0,1.0,1.0,3921,36695.07335620798,,32774.07335620798,32774.07335620798
1611,2,©,©,89.0,1.0,1.0,1.0,78108,21192.340803116676,,56915.65919688332,56915.65919688332
1612,2,§,§,61.0,1.0,1.0,1.0,88240,37074.54378866905,,51165.45621133095,51165.45621133095
1613,2,§,§,61.0,1.0,1.0,1.0,18829,48381.32516181917,,29552.32516181917,29552.32516181917
1614,2,§,§,64.0,1.0,1.0,1.0,43,46774.31692365422,,46731.31692365422,46731.31692365422
1616,2,§,§,62.0,1.0,1.0,1.0,5394,30616.66371694576,,25222.66371694576,25222.66371694576
1617,2,©,©,85.0,1.0,1.0,1.0,2960662,112814.9570597763,,2847847.0429402236,2847847.0429402236
1618,2,§,§,61.0,1.0,1.0,1.0,57,33738.850881712424,,33681.850881712424,33681.850881712424
1619,2,§,,90.0,0.0,0.0,0.0,0,4049.4820294542715,,4049.4820294542715,4049.4820294542715
1620,2,ª,§,65.0,0.0,0.0,0.0,257675,67077.75602500414,,190597.24397499586,190597.24397499586
1621,2,§,§,74.0,1.0,1.0,1.0,847,40985.22037194686,,40138.22037194686,40138.22037194686
1622,2,©,©,92.0,1.0,1.0,1.0,25,15824.446280214972,,15799.446280214972,15799.446280214972
1623,2,§,§,62.0,1.0,1.0,1.0,934772,60210.87582399758,,874561.1241760025,874561.1241760025
1624,2,§,§,63.0,1.0,1.0,1.0,11941,30199.275469227137,,18258.275469227137,18258.275469227137
1625,2,§,§,60.0,1.0,1.0,1.0,72174,37317.37808883526,,34856.62191116474,34856.62191116474
1626,2,§,§,61.0,1.0,1.0,1.0,3634759,45048.92276067064,,3589710.0772393295,3589710.0772393295
1627,2,§,§,63.0,1.0,1.0,1.0,3333,29593.633832869687,,26260.633832869687,26260.633832869687
1628,2,§,§,61.0,1.0,1.0,1.0,46,40020.85388941223,,39974.85388941223,39974.85388941223
1629,2,¢,©,89.0,0.0,0.0,0.0,74145,20115.831556974284,,54029.168443025716,54029.168443025716
1630,2,§,§,73.0,1.0,1.0,1.0,23520,49516.39881147726,,25996.39881147726,25996.39881147726
1631,2,§,§,61.0,1.0,1.0,1.0,8,36023.69074516694,,36015.69074516694,36015.69074516694
1632,2,§,§,61.0,1.0,1.0,1.0,87693,36957.84868727425,,50735.15131272575,50735.15131272575
1633,2,©,©,78.0,1.0,1.0,1.0,11,24989.021945447792,,24978.021945447792,24978.021945447792
1634,2,§,§,61.0,1.0,1.0,1.0,175659,36924.861916537135,,138734.13808346287,138734.13808346287
1635,2,§,§,61.0,1.0,1.0,1.0,2292,33639.11744206193,,31347.117442061928,31347.117442061928
1636,2,§,§,62.0,1.0,1.0,1.0,2073889,32473.030696592687,,2041415.9693034072,2041415.9693034072
1637,2,§,,88.0,0.0,0.0,0.0,1,5960.014286060182,,5959.014286060182,5959.014286060182
1638,2,§,§,63.0,1.0,1.0,1.0,1072,32001.001824251784,,30929.001824251784,30929.001824251784
1639,2,§,§,62.0,1.0,1.0,1.0,10348,32888.262987306196,,22540.262987306196,22540.262987306196
1640,2,§,§,66.0,1.0,1.0,1.0,558,41870.652428620844,,41312.652428620844,41312.652428620844
1641,2,¢,©,79.0,0.0,0.0,0.0,1,9649.614135274398,,9648.614135274398,9648.614135274398
1642,2,ª,§,70.0,0.0,0.0,0.0,1774,50738.76357748666,,48964.76357748666,48964.76357748666
1643,2,§,©,85.0,0.0,0.0,0.0,630365,129376.56621064675,,500988.43378935324,500988.43378935324
1644,2,§,§,61.0,1.0,1.0,1.0,190,38678.85550918037,,38488.85550918037,38488.85550918037
1646,2,§,§,60.0,1.0,1.0,1.0,349697,43244.704169632794,,306452.2958303672,306452.2958303672
1647,2,§,§,62.0,1.0,1.0,1.0,185,61205.30627841399,,61020.30627841399,61020.30627841399
1648,2,§,§,62.0,1.0,1.0,1.0,360,52111.70591205137,,51751.70591205137,51751.70591205137
1649,2,§,§,61.0,1.0,1.0,1.0,3972,36328.07667499077,,32356.07667499077,32356.07667499077
1651,2,ª,§,64.0,0.0,0.0,0.0,525142,49306.78070604433,,475835.21929395566,475835.21929395566
1652,2,©,©,86.0,1.0,1.0,1.0,286,3768.3944207210334,,3482.3944207210334,3482.3944207210334
1653,2,§,§,66.0,1.0,1.0,1.0,427694,50102.63997758317,,377591.3600224168,377591.3600224168
1654,2,§,§,63.0,1.0,1.0,1.0,32,38935.41439278875,,38903.41439278875,38903.41439278875
1657,2,§,§,63.0,1.0,1.0,1.0,672033,30261.892506209442,,641771.1074937906,641771.1074937906
1659,2,©,©,90.0,1.0,1.0,1.0,24764,15457.309744643937,,9306.690255356063,9306.690255356063
1660,2,§,§,60.0,1.0,1.0,1.0,357038,43871.73252234563,,313166.2674776544,313166.2674776544
1661,2,§,§,63.0,1.0,1.0,1.0,12619,31945.95263634865,,19326.95263634865,19326.95263634865
1662,2,©,©,89.0,1.0,1.0,1.0,11,19911.88933835073,,19900.88933835073,19900.88933835073
1665,2,§,§,65.0,1.0,1.0,1.0,165270,35906.78193374831,,129363.21806625169,129363.21806625169
1666,2,ª,§,62.0,0.0,0.0,0.0,5091,43176.01839653261,,38085.01839653261,38085.01839653261
1667,2,§,§,60.0,1.0,1.0,1.0,21,43041.16737149563,,43020.16737149563,43020.16737149563
1668,2,§,§,62.0,1.0,1.0,1.0,614651,35515.08603080636,,579135.9139691936,579135.9139691936
1669,2,§,§,60.0,1.0,1.0,1.0,261443,43916.5927705832,,217526.4072294168,217526.4072294168
1670,2,ª,§,60.0,0.0,0.0,0.0,243,51783.95644815173,,51540.95644815173,51540.95644815173
1672,2,ª,§,63.0,0.0,0.0,0.0,20603,32191.942302160835,,11588.942302160835,11588.942302160835
1673,2,§,§,62.0,1.0,1.0,1.0,87347,35277.29591576143,,52069.70408423857,52069.70408423857
1676,2,©,©,86.0,1.0,1.0,1.0,8,17822.696287521234,,17814.696287521234,17814.696287521234
1677,2,§,§,60.0,1.0,1.0,1.0,18905,43196.12599553947,,24291.12599553947,24291.12599553947
1680,2,ª,§,61.0,0.0,0.0,0.0,1653473,44901.12656521959,,1608571.8734347804,1608571.8734347804
1682,2,§,§,62.0,1.0,1.0,1.0,1374323,35400.17289387497,,1338922.827106125,1338922.827106125
1683,2,§,§,65.0,1.0,1.0,1.0,64234,39682.02607501255,,24551.973924987447,24551.973924987447
1684,2,©,©,89.0,1.0,1.0,1.0,168911,20551.987001859132,,148359.01299814088,148359.01299814088
1685,2,ª,§,61.0,0.0,0.0,0.0,28,36244.72348010798,,36216.72348010798,36216.72348010798
1686,2,§,,89.0,0.0,0.0,0.0,1,2012.6447916687507,,2011.6447916687507,2011.6447916687507
1687,2,§,§,60.0,1.0,1.0,1.0,21507,43548.00269257067,,22041.00269257067,22041.00269257067
1688,2,ª,§,62.0,0.0,0.0,0.0,97862,35237.20328673196,,62624.79671326804,62624.79671326804
1689,2,ª,§,63.0,0.0,0.0,0.0,23722,42922.89144448338,,19200.89144448338,19200.89144448338
1690,2,ª,§,61.0,0.0,0.0,0.0,4673,33642.93279454619,,28969.932794546192,28969.932794546192
1692,2,ª,§,60.0,0.0,0.0,0.0,69887,40245.947114806055,,29641.052885193945,29641.052885193945
1693,2,©,§,63.0,0.0,0.0,0.0,29868,31732.651175799114,,1864.6511757991138,1864.6511757991138
1694,2,§,§,60.0,1.0,1.0,1.0,434735,40435.869327307446,,394299.13067269255,394299.13067269255
1695,2,§,§,60.0,1.0,1.0,1.0,1186465,41026.328123589534,,1145438.6718764105,1145438.6718764105
1696,2,§,§,62.0,1.0,1.0,1.0,68746,31180.3741895099,,37565.6258104901,37565.6258104901
1698,2,§,§,63.0,1.0,1.0,1.0,297,31990.97002430963,,31693.97002430963,31693.97002430963
1699,2,§,§,63.0,1.0,1.0,1.0,1010193,55972.528346681815,,954220.4716533181,954220.4716533181
1700,2,§,§,62.0,1.0,1.0,1.0,8303,34916.6948212868,,26613.6948212868,26613.6948212868
1701,2,©,©,87.0,1.0,1.0,1.0,3290,5738.194281104877,,2448.1942811048766,2448.1942811048766
1702,2,ª,§,63.0,0.0,0.0,0.0,406710,39965.57213471846,,366744.4278652815,366744.4278652815
1703,2,§,§,71.0,1.0,1.0,1.0,5,51490.12402215175,,51485.12402215175,51485.12402215175
1705,2,§,§,62.0,1.0,1.0,1.0,96,35266.776982676725,,35170.776982676725,35170.776982676725
1706,2,©,©,92.0,1.0,1.0,1.0,415578,21084.2035310585,,394493.7964689415,394493.7964689415
1707,2,©,©,92.0,1.0,1.0,1.0,91,12743.09737246534,,12652.09737246534,12652.09737246534
1708,2,§,§,62.0,1.0,1.0,1.0,5033,35046.76565593781,,30013.76565593781,30013.76565593781
1710,2,§,§,63.0,1.0,1.0,1.0,1702,29556.951135838095,,27854.951135838095,27854.951135838095
1712,2,§,§,61.0,1.0,1.0,1.0,72437,39384.43172403427,,33052.56827596573,33052.56827596573
1713,2,§,§,67.0,1.0,1.0,1.0,6087,56486.65180812837,,50399.65180812837,50399.65180812837
1714,2,©,©,87.0,1.0,1.0,1.0,346268,22252.892510347323,,324015.1074896527,324015.1074896527
1716,2,ª,§,60.0,0.0,0.0,0.0,21901,43867.9925969286,,21966.992596928598,21966.992596928598
1719,2,§,§,63.0,1.0,1.0,1.0,202478,29344.246806237497,,173133.7531937625,173133.7531937625
1720,2,ª,§,69.0,0.0,0.0,0.0,92,53757.80737060495,,53665.80737060495,53665.80737060495
1721,2,§,§,60.0,1.0,1.0,1.0,149,41156.54352678607,,41007.54352678607,41007.54352678607
1722,2,§,§,62.0,1.0,1.0,1.0,409057,51042.31038118751,,358014.68961881247,358014.68961881247
1724,2,©,©,73.0,1.0,1.0,1.0,1566354,129189.51965508367,,1437164.4803449162,1437164.4803449162
1726,2,ª,§,64.0,0.0,0.0,0.0,10403,49854.68606522842,,39451.68606522842,39451.68606522842
1727,2,§,§,63.0,1.0,1.0,1.0,166522,29997.269211995932,,136524.73078800406,136524.73078800406
1728,2,©,©,86.0,1.0,1.0,1.0,65082,19559.366797056337,,45522.63320294366,45522.63320294366
1729,2,§,§,64.0,1.0,1.0,1.0,2032,60777.82966045279,,58745.82966045279,58745.82966045279
1731,2,§,§,62.0,1.0,1.0,1.0,2353,35267.05669138438,,32914.05669138438,32914.05669138438
1732,2,§,§,60.0,1.0,1.0,1.0,1679,41348.35141596831,,39669.35141596831,39669.35141596831
1733,2,§,§,69.0,1.0,1.0,1.0,3500,57309.76225050005,,53809.76225050005,53809.76225050005
1734,2,ª,§,66.0,0.0,0.0,0.0,9185,61776.69774065816,,52591.69774065816,52591.69774065816
1736,2,§,§,68.0,1.0,1.0,1.0,151,61996.74992372516,,61845.74992372516,61845.74992372516
1737,2,ª,§,65.0,0.0,0.0,0.0,271363,51490.545156610475,,219872.4548433895,219872.4548433895
1739,2,§,§,61.0,1.0,1.0,1.0,689078,39404.72789070922,,649673.2721092908,649673.2721092908
1740,2,©,©,90.0,1.0,1.0,1.0,4316,20246.545093094017,,15930.545093094017,15930.545093094017
1741,2,§,§,62.0,1.0,1.0,1.0,5475,44613.94114951963,,39138.94114951963,39138.94114951963
1742,2,§,§,64.0,1.0,1.0,1.0,268879,42598.20934798459,,226280.79065201542,226280.79065201542
1743,2,§,,89.0,0.0,0.0,0.0,0,2259.5717959310414,,2259.5717959310414,2259.5717959310414
1744,2,§,§,62.0,1.0,1.0,1.0,15030,35420.75191205205,,20390.751912052052,20390.751912052052
1747,2,§,§,62.0,1.0,1.0,1.0,9536,33469.202259144426,,23933.202259144426,23933.202259144426
1748,2,§,§,60.0,1.0,1.0,1.0,505207,37429.97812903813,,467777.0218709619,467777.0218709619
1749,2,§,§,63.0,1.0,1.0,1.0,36,30279.335015507364,,30243.335015507364,30243.335015507364
1750,2,ª,§,63.0,0.0,0.0,0.0,702963,31709.03307537139,,671253.9669246286,671253.9669246286
1751,2,§,§,62.0,1.0,1.0,1.0,82485,33223.73115441948,,49261.26884558052,49261.26884558052
1752,2,ª,§,65.0,0.0,0.0,0.0,263462,51434.91140893628,,212027.08859106372,212027.08859106372
1753,2,§,§,64.0,1.0,1.0,1.0,29252,45891.559385072585,,16639.559385072585,16639.559385072585
1755,2,©,©,90.0,1.0,1.0,1.0,10,18110.483548361834,,18100.483548361834,18100.483548361834
1756,2,§,§,65.0,1.0,1.0,1.0,1311,51979.94111118207,,50668.94111118207,50668.94111118207
1757,2,§,§,62.0,1.0,1.0,1.0,18,35022.113576130076,,35004.113576130076,35004.113576130076
1758,2,§,§,62.0,1.0,1.0,1.0,630,35766.81758211175,,35136.81758211175,35136.81758211175
1759,2,©,©,85.0,1.0,1.0,1.0,104,18162.083519336233,,18058.083519336233,18058.083519336233
1762,2,§,§,63.0,1.0,1.0,1.0,200639,32065.419682464308,,168573.5803175357,168573.5803175357
1763,2,§,§,61.0,1.0,1.0,1.0,63,43051.334311599916,,42988.334311599916,42988.334311599916
1765,2,§,§,78.0,1.0,1.0,1.0,22,56439.93731115462,,56417.93731115462,56417.93731115462
1766,2,§,§,71.0,1.0,1.0,1.0,947,54022.097528604834,,53075.097528604834,53075.097528604834
1767,2,§,§,66.0,1.0,1.0,1.0,6,49436.30783725235,,49430.30783725235,49430.30783725235
1768,2,§,§,60.0,1.0,1.0,1.0,275857,43485.674792679434,,232371.32520732057,232371.32520732057
1769,2,§,§,61.0,1.0,1.0,1.0,12077,35910.12900985683,,23833.129009856828,23833.129009856828
1770,2,©,©,86.0,1.0,1.0,1.0,21,22663.112043884223,,22642.112043884223,22642.112043884223
1773,2,§,§,61.0,1.0,1.0,1.0,93231,36086.182070370516,,57144.817929629484,57144.817929629484
1774,2,¢,©,86.0,0.0,0.0,0.0,960,17346.746779081383,,16386.746779081383,16386.746779081383
1775,2,©,©,91.0,1.0,1.0,1.0,5636,17552.5888169609,,11916.588816960899,11916.588816960899
